DateAndTime,Distance,Roll,Tilt,RWS1,RWS1AVL,RWS2,RWS2AVL,RWS3,RWS3AVL,RWS4,RWS4AVL,RAWS,RAWSAVL,HWS(hub),HWS(hub)AVL,DIR(hub),Veer,DIR(hub)AVL,VShear,HShear,ShearAVL,TI1,TI1AVL,TI2,TI2AVL,TI3,TI3AVL,TI4,TI4AVL,HWShigh,HWShighAVL,HWSlow,HWSlowAVL,DIRhigh,DIRhighAVL,DIRlow,DIRlowAVL,CNR1(dB),CNR2(dB),CNR3(dB),CNR4(dB)
2024/8/30 4:20,300,0.05,-0.08,3.111,62,2.969,59.333,3.251,60,2.984,56.333,3.193,100,3.357,100,-16.148,0.078,100,-0.001,0.001,100,0.088,100,0.088,100,0.07,100,0.082,100,3.363,100,3.36,100,-4.98,100,-9.073,100,2.68,2.405,1.984,1.802
2024/8/30 4:30,0,,,,,,,,,,,,,2.94,,-1.94,,,,,,,,,,,,,,,,,,,,,,,,,
2024/8/30 4:30,40,0.05,-0.05,2.371,63.833,2.301,61.167,2.423,58.667,2.316,55.833,2.442,100,2.521,100,-30.834,0.229,100,-0.314,0.004,100,0.07,100,0.073,100,0.082,100,0.078,100,2.458,100,2.509,100,-3.2,100,-4.805,100,3.504,3.407,2.994,3.083
2024/8/30 4:30,60,0.05,-0.05,2.501,64.333,2.442,61.5,2.563,59.333,2.437,56.333,2.581,100,2.653,100,-35.524,0.27,100,-0.249,0.003,100,0.071,100,0.066,100,0.08,100,0.065,100,2.592,100,2.655,100,-2.54,100,-5.373,100,4.032,4.023,3.458,3.59
2024/8/30 4:30,90,0.05,-0.05,2.674,64.5,2.597,61.667,2.75,59.5,2.585,56.5,2.752,100,2.817,100,-30.498,0.219,100,-0.118,0.003,100,0.073,100,0.065,100,0.074,100,0.067,100,2.78,100,2.828,100,-3.132,100,-6.583,100,5.01,5.101,4.285,4.509
2024/8/30 4:30,120,0.05,-0.05,2.798,64.5,2.71,61.667,2.9,59.833,2.684,56.833,2.878,100,2.955,100,-32.432,0.227,100,-0.099,0.002,100,0.066,100,0.058,100,0.07,100,0.067,100,2.915,100,2.973,100,-3.443,100,-8.217,100,6.093,6.096,5.165,5.374
2024/8/30 4:30,150,0.05,-0.05,2.89,64.5,2.801,61.5,2.988,60,2.76,56.833,2.969,100,3.052,100,-28.755,0.195,100,-0.071,0.002,100,0.071,100,0.055,100,0.068,100,0.065,100,3.019,100,3.072,100,-3.318,100,-8.449,100,6.348,6.08,5.327,5.256
2024/8/30 4:30,180,0.05,-0.05,2.934,64.5,2.831,61.667,3.069,59.5,2.847,56.333,3.033,100,3.117,100,-21.525,0.134,100,-0.107,0.002,100,0.069,100,0.056,100,0.062,100,0.063,100,3.059,100,3.155,100,-3.787,100,-7.996,100,5.691,5.236,4.667,4.383
2024/8/30 4:30,210,0.05,-0.05,2.948,64.333,2.856,61.333,3.111,59.5,2.897,56.167,3.072,100,3.149,100,-18.861,0.114,100,-0.115,0.001,100,0.07,100,0.057,100,0.054,100,0.064,100,3.079,100,3.2,100,-3.384,100,-7.585,100,4.772,4.283,3.803,3.46
2024/8/30 4:30,240,0.05,-0.05,2.973,64.333,2.874,61,3.117,59.167,2.911,55.833,3.084,100,3.158,100,-15.585,0.087,100,-0.08,0.001,100,0.069,100,0.065,100,0.056,100,0.066,100,3.104,100,3.202,100,-3.596,100,-7.245,100,3.905,3.466,2.995,2.692
2024/8/30 4:30,270,0.05,-0.05,2.991,63.667,2.864,60.667,3.131,58.167,2.871,55,3.079,100,3.164,100,-18.157,0.096,100,-0.063,0.001,100,0.066,100,0.077,100,0.059,100,0.068,100,3.118,100,3.208,100,-4.616,100,-9.165,100,3.157,2.815,2.341,2.094
2024/8/30 4:30,300,0.05,-0.05,2.998,62.833,2.894,60,3.129,57.833,2.871,54.333,3.088,100,3.172,100,-18.349,0.102,100,-0.045,0.001,100,0.063,100,0.072,100,0.062,100,0.067,100,3.135,100,3.21,100,-3.789,100,-9.125,100,2.595,2.324,1.843,1.664
2024/8/30 4:40,0,,,,,,,,,,,,,2.75,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,
2024/8/30 4:40,40,0.05,-0.06,2.073,64.333,1.996,61,2.101,58.333,2.015,55.833,2.129,100,2.258,100,-11.448,0.061,100,-0.351,0.004,100,0.09,100,0.085,100,0.099,100,0.093,100,2.196,100,2.246,100,-4.051,100,-4.481,100,3.255,3.149,2.8,2.888
2024/8/30 4:40,60,0.05,-0.06,2.164,65,2.107,61.167,2.22,58.5,2.135,55.833,2.243,100,2.369,100,-18.021,0.124,100,-0.237,0.002,100,0.084,100,0.084,100,0.083,100,0.082,100,2.317,100,2.371,100,-2.831,100,-4.136,100,3.758,3.753,3.255,3.381
2024/8/30 4:40,90,0.05,-0.06,2.268,65.167,2.278,61.5,2.366,59.167,2.277,56.333,2.386,100,2.5,100,-35.883,0.291,100,-0.183,0.001,100,0.066,100,0.087,100,0.066,100,0.078,100,2.448,100,2.514,100,0.478,100,-4.108,100,4.729,4.786,4.076,4.274
2024/8/30 4:40,120,0.05,-0.06,2.352,65.167,2.317,61.5,2.462,59.333,2.383,56.5,2.472,100,2.582,100,-13.075,0.09,100,-0.175,0.001,100,0.063,100,0.076,100,0.063,100,0.078,100,2.523,100,2.608,100,-1.584,100,-3.476,100,5.799,5.756,4.956,5.147
2024/8/30 4:40,150,0.05,-0.06,2.419,65.333,2.359,61.5,2.535,59.333,2.431,56.5,2.532,100,2.631,100,-11.562,0.068,100,-0.155,0.001,100,0.055,100,0.074,100,0.063,100,0.085,100,2.568,100,2.667,100,-2.67,100,-4.464,100,6.047,5.751,5.112,5.063
2024/8/30 4:40,180,0.05,-0.06,2.471,65.333,2.372,61.5,2.585,59.167,2.452,56.333,2.57,100,2.658,100,-9.579,0.039,100,-0.135,0.001,100,0.049,100,0.073,100,0.064,100,0.079,100,2.595,100,2.699,100,-4.353,100,-5.593,100,5.395,4.928,4.472,4.219
2024/8/30 4:40,210,0.05,-0.06,2.483,65.167,2.39,61.167,2.598,58.5,2.451,56.167,2.578,100,2.66,100,-12.064,0.059,100,-0.071,0.001,100,0.057,100,0.077,100,0.057,100,0.072,100,2.625,100,2.688,100,-4.053,100,-6.227,100,4.486,4.013,3.6,3.323
2024/8/30 4:40,240,0.05,-0.06,2.505,65,2.412,60.833,2.612,58.333,2.463,55.333,2.594,100,2.676,100,-11.375,0.053,100,-0.084,0.001,100,0.052,100,0.063,100,0.058,100,0.067,100,2.629,100,2.716,100,-4.037,100,-6.27,100,3.63,3.239,2.825,2.573
2024/8/30 4:40,270,0.05,-0.06,2.525,64.167,2.408,60.167,2.656,58.167,2.446,55.333,2.606,100,2.705,100,-16.036,0.078,100,-0.073,0.001,100,0.058,100,0.072,100,0.062,100,0.069,100,2.661,100,2.746,100,-5.035,100,-8.731,100,2.916,2.594,2.18,1.988
2024/8/30 4:40,300,0.05,-0.06,2.512,63.667,2.426,59.833,2.707,57.833,2.442,54.667,2.622,100,2.729,100,-23.261,0.137,100,-0.093,0.001,100,0.062,100,0.073,100,0.069,100,0.08,100,2.666,100,2.79,100,-3.693,100,-10.863,100,2.37,2.131,1.704,1.571
2024/8/30 4:50,0,,,,,,,,,,,,,2.13,,4.75,,,,,,,,,,,,,,,,,,,,,,,,,
2024/8/30 4:50,40,0.05,-0.07,1.826,65,1.7,58.5,1.839,62.167,1.723,53.167,1.848,99.208,1.884,91.208,3.258,-0.09,94.125,-0.071,0.004,91.208,0.084,100,0.083,100,0.088,100,0.086,100,1.866,92.375,1.88,91.417,-7.58,95.292,-6.95,91.417,3.238,2.926,2.864,2.628
2024/8/30 4:50,60,0.05,-0.07,1.918,65.333,1.786,58.667,1.921,62.5,1.792,53.167,1.932,99.208,1.98,91.208,-4.364,-0.027,94.125,-0.032,0.004,91.208,0.078,100,0.08,100,0.083,100,0.074,100,1.974,92.375,1.98,91.417,-7.626,95.292,-7.346,91.417,3.763,3.497,3.334,3.101
2024/8/30 4:50,90,0.05,-0.07,2.014,65.667,1.915,58.667,2.025,62.5,1.891,53.333,2.043,99.208,2.104,91.208,-20.726,0.123,94.125,-0.008,0.002,91.208,0.075,100,0.07,100,0.076,100,0.074,100,2.099,92.375,2.106,91.417,-5.34,95.292,-7.28,91.417,4.71,4.482,4.191,3.925
2024/8/30 4:50,120,0.05,-0.07,2.053,66.167,2.039,58.833,2.101,62.667,1.986,53.5,2.126,99.208,2.196,91.208,-32.658,0.25,94.125,-0.049,0.001,91.208,0.073,100,0.066,100,0.072,100,0.075,100,2.179,92.375,2.204,91.417,-0.74,95.292,-5.996,91.417,5.766,5.384,5.11,4.755
2024/8/30 4:50,150,0.05,-0.07,2.142,66.167,2.102,58.833,2.132,62.667,2.132,53.333,2.21,99.208,2.268,91.208,7.997,-0.077,94.125,-0.005,0,91.208,0.061,100,0.068,100,0.073,100,0.071,100,2.264,92.375,2.271,91.417,-2.015,95.292,0.005,91.417,6.034,5.381,5.303,4.662
2024/8/30 4:50,180,0.05,-0.07,2.195,66,2.169,58.667,2.163,62.5,2.177,53.333,2.263,99.208,2.332,91.208,6.859,-0.061,94.125,0.012,0,91.208,0.058,100,0.063,100,0.072,100,0.073,100,2.334,92.375,2.33,91.417,-1.243,95.292,0.68,91.417,5.379,4.596,4.694,3.855
2024/8/30 4:50,210,0.05,-0.07,2.197,66,2.205,58.5,2.204,62.333,2.218,53.333,2.297,99.208,2.364,91.208,1.465,-0.008,94.125,0.034,0,91.208,0.065,100,0.066,100,0.069,100,0.068,100,2.379,92.375,2.356,91.417,0.406,95.292,0.694,91.417,4.495,3.739,3.863,3.015
2024/8/30 4:50,240,0.05,-0.07,2.185,65.833,2.245,58.5,2.205,62.333,2.27,53,2.319,99.125,2.392,91.208,3.511,-0.004,94.125,0.028,0,91.208,0.074,100,0.066,100,0.072,100,0.072,100,2.408,92.375,2.384,91.292,2.92,95.292,3.1,91.292,3.644,2.988,3.07,2.324
2024/8/30 4:50,270,0.05,-0.07,2.172,65,2.284,58.167,2.215,62,2.284,52.833,2.327,99.125,2.417,91.042,-0.827,0.044,94.125,0.025,0,91.042,0.074,100,0.073,100,0.074,100,0.074,100,2.431,92.375,2.409,91.125,5.342,95.292,3.269,91.125,2.955,2.404,2.417,1.798
2024/8/30 4:50,300,0.05,-0.07,2.127,64.5,2.283,58,2.211,61.167,2.29,51.333,2.316,99.125,2.42,91.042,-2.827,0.072,94.125,-0.013,0,91.042,0.071,100,0.073,100,0.076,100,0.074,100,2.416,92.375,2.43,91.125,7.525,95.292,3.732,91.125,2.415,1.977,1.926,1.448
2024/8/30 5:00,0,,,,,,,,,,,,,2.12,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,
2024/8/30 5:00,40,0.05,-0.09,1.974,100,1.651,43.167,2.02,100,,0,2.04,100,,0,,,0,,,0,0.07,100,0.074,46.5,0.075,100,0.058,3.167,1.903,43.042,,0,-18.374,43.042,,0,6.316,2.909,5.923,0.12
2024/8/30 5:00,60,0.05,-0.09,1.98,100,1.617,43.167,2.033,100,,0,2.043,100,,0,,,0,,,0,0.067,100,0.071,46.5,0.074,100,0.054,3.167,1.92,43.042,,0,-20.607,43.042,,0,7.219,3.425,6.781,0.124
2024/8/30 5:00,90,0.05,-0.09,1.931,100,1.583,43.333,2.05,100,,0,2.024,100,,0,,,0,,,0,0.078,100,0.08,46.667,0.073,100,0.036,3.167,1.892,43.208,,0,-20.295,43.208,,0,8.903,4.308,8.391,0.122
2024/8/30 5:00,120,0.05,-0.09,1.916,100,1.541,43.333,2.043,100,,0,2.01,100,,0,,,0,,,0,0.082,100,0.088,46.667,0.073,100,0.078,3.167,1.849,43.208,,0,-22.018,43.208,,0,10.766,5.1,10.105,0.124
2024/8/30 5:00,150,0.05,-0.09,1.917,100,1.478,43.167,2.069,100,,0,2.013,100,,0,,,0,,,0,0.082,100,0.081,46.5,0.075,100,0.043,3.167,1.853,43.042,,0,-25.764,43.042,,0,11.221,5.111,10.494,0.125
2024/8/30 5:00,180,0.05,-0.09,1.903,100,1.435,43.167,2.107,100,,0,2.021,100,,0,,,0,,,0,0.091,100,0.086,46.5,0.064,100,0.035,3.167,1.837,43.042,,0,-27.625,43.042,,0,10.152,4.531,9.353,0.128
2024/8/30 5:00,210,0.05,-0.09,1.903,100,1.479,43.167,2.089,100,,0,2.018,100,,0,,,0,,,0,0.095,100,0.113,46.5,0.08,100,0.024,3.167,1.836,43.042,,0,-25.118,43.042,,0,8.68,3.873,7.795,0.131
2024/8/30 5:00,240,0.05,-0.09,1.915,100,1.546,43.167,2.106,100,,0,2.041,100,,0,,,0,,,0,0.093,100,0.122,46.5,0.081,100,0.085,3.167,1.877,43.042,,0,-21.659,43.042,,0,7.317,3.272,6.355,0.128
2024/8/30 5:00,270,0.05,-0.09,1.897,100,1.556,43.167,2.14,100,,0,2.051,100,,0,,,0,,,0,0.092,100,0.121,46.5,0.073,100,0.052,3.167,1.83,43.042,,0,-20.233,43.042,,0,6.109,2.769,5.079,0.129
2024/8/30 5:00,300,0.05,-0.09,1.875,100,1.617,43.167,2.155,100,,0,2.057,100,,0,,,0,,,0,0.088,100,0.106,46.5,0.075,100,0.042,3.167,1.795,43.042,,0,-15.375,43.042,,0,5.16,2.35,4.142,0.131
2024/8/30 5:10,0,,,,,,,,,,,,,2.45,,-2.32,,,,,,,,,,,,,,,,,,,,,,,,,
2024/8/30 5:10,40,0.05,-0.09,2.197,100,2.086,100,2.221,100,2.216,57.833,2.23,100,2.486,57.792,84.638,-0.748,57.792,-0.172,0.009,57.792,0.073,100,0.062,100,0.076,100,0.059,57.5,2.256,100,2.479,57.792,-5.484,100,-0.249,57.792,8.001,8.145,7.569,4.826
2024/8/30 5:10,60,0.05,-0.09,2.21,100,2.083,100,2.247,100,2.236,57.833,2.242,100,2.521,57.792,61.343,-0.553,57.792,-0.187,0.007,57.792,0.075,100,0.058,100,0.069,100,0.05,57.5,2.274,100,2.522,57.792,-6.293,100,-0.485,57.792,8.971,9.334,8.477,5.42
2024/8/30 5:10,90,0.05,-0.09,2.207,100,2.104,100,2.268,100,2.24,57.833,2.255,100,2.542,57.792,25.116,-0.242,57.792,-0.263,0.005,57.792,0.077,100,0.062,100,0.075,100,0.062,57.5,2.286,100,2.561,57.792,-5.101,100,-1.29,57.792,10.678,11.331,10.134,6.408
2024/8/30 5:10,120,0.05,-0.09,2.197,100,2.102,100,2.308,100,2.235,57.667,2.263,100,2.555,57.625,3.104,-0.061,57.625,-0.297,0.004,57.625,0.076,100,0.065,100,0.068,100,0.061,57.333,2.289,100,2.597,57.625,-4.715,100,-3.427,57.625,12.494,13.086,11.805,7.386
2024/8/30 5:10,150,0.05,-0.09,2.207,100,2.132,100,2.333,100,2.271,57.667,2.29,100,2.572,57.625,0.251,-0.03,57.625,-0.285,0.003,57.625,0.072,100,0.075,100,0.066,100,0.061,57.333,2.313,100,2.631,57.625,-3.681,100,-2.888,57.625,12.913,13.087,12.122,7.26
2024/8/30 5:10,180,0.05,-0.09,2.221,100,2.172,100,2.356,100,2.292,57.667,2.318,100,2.571,57.625,-4.719,0.018,57.625,-0.233,0.002,57.625,0.077,100,0.074,100,0.073,100,0.059,57.333,2.335,100,2.635,57.625,-2.385,100,-2.939,57.625,11.801,11.595,10.89,6.275
2024/8/30 5:10,210,0.05,-0.09,2.216,100,2.166,100,2.361,100,2.331,57.5,2.326,100,2.562,57.458,1.549,-0.03,57.458,-0.234,0.002,57.458,0.077,100,0.082,100,0.077,100,0.062,57.167,2.344,100,2.641,57.458,-2.453,100,-1.367,57.458,10.289,9.892,9.207,5.231
2024/8/30 5:10,240,0.05,-0.09,2.213,100,2.173,100,2.36,100,2.372,57.5,2.334,100,2.567,57.458,6.233,-0.06,57.458,-0.217,0.001,57.458,0.077,100,0.084,100,0.077,100,0.057,57.167,2.342,100,2.656,57.458,-1.983,100,0.517,57.458,8.783,8.362,7.609,4.29
2024/8/30 5:10,270,0.05,-0.09,2.214,100,2.174,100,2.37,100,2.35,57.333,2.338,100,2.551,57.292,1.104,-0.022,57.292,-0.233,0.001,57.292,0.077,100,0.085,100,0.08,100,0.067,57,2.334,100,2.665,57.292,-1.958,100,-0.929,57.292,7.414,7.034,6.243,3.497
2024/8/30 5:10,300,0.05,-0.09,2.21,100,2.188,100,2.362,100,2.384,57.167,2.348,100,2.537,57.125,4.681,-0.04,57.125,-0.216,0.001,57.125,0.087,100,0.083,100,0.075,100,0.075,56.833,2.349,100,2.66,57.125,-1.081,100,1.03,57.125,6.344,5.959,5.118,2.875
2024/8/30 5:20,0,,,,,,,,,,,,,2.82,,-7.37,,,,,,,,,,,,,,,,,,,,,,,,,
2024/8/30 5:20,40,0.05,-0.09,2.552,100,2.269,98.167,2.57,100,2.297,97.333,2.523,100,2.61,97.875,-2.991,-0.078,98.875,-0.065,0.013,97.875,0.06,100,0.081,100,0.062,100,0.074,100,2.599,98.792,2.606,97.875,-12.369,99.792,-11.824,97.875,8.134,8.138,7.711,8.003
2024/8/30 5:20,60,0.05,-0.09,2.553,100,2.266,98.167,2.6,100,2.343,97.333,2.542,100,2.642,97.875,5.546,-0.148,98.875,-0.21,0.008,97.875,0.059,100,0.077,100,0.065,100,0.068,100,2.593,98.792,2.643,97.875,-12.526,99.792,-10.974,97.875,9.096,9.272,8.634,9.039
2024/8/30 5:20,90,0.05,-0.09,2.548,100,2.314,98.167,2.608,100,2.362,97.333,2.56,100,2.639,97.875,-12.111,0.015,98.875,-0.142,0.005,97.875,0.061,100,0.07,100,0.063,100,0.058,100,2.599,98.792,2.65,97.875,-10.203,99.792,-10.444,97.875,10.813,11.199,10.264,10.818
2024/8/30 5:20,120,0.05,-0.09,2.525,100,2.361,98.167,2.609,100,2.376,97.333,2.569,100,2.64,97.875,-23.83,0.131,98.875,-0.173,0.003,97.875,0.06,100,0.068,100,0.055,100,0.07,100,2.585,98.792,2.664,97.875,-7.134,99.792,-9.884,97.875,12.634,12.919,11.931,12.523
2024/8/30 5:20,150,0.05,-0.09,2.517,100,2.393,98.167,2.652,100,2.411,97.333,2.596,100,2.664,97.875,-28.596,0.178,98.875,-0.165,0.002,97.875,0.064,100,0.075,100,0.052,100,0.064,100,2.603,98.792,2.7,97.875,-5.399,99.792,-10.078,97.875,13.016,12.903,12.239,12.322
2024/8/30 5:20,180,0.05,-0.09,2.515,100,2.435,98.167,2.653,100,2.438,97.333,2.612,100,2.68,97.875,-26.742,0.176,98.875,-0.135,0.002,97.875,0.06,100,0.065,100,0.05,100,0.064,100,2.622,98.792,2.718,97.875,-3.434,99.792,-8.965,97.875,11.895,11.451,10.997,10.666
2024/8/30 5:20,210,0.05,-0.09,2.481,100,2.438,98.167,2.649,100,2.43,97.333,2.6,100,2.667,97.875,-28.736,0.198,98.875,-0.136,0.001,97.875,0.063,100,0.062,100,0.046,100,0.076,100,2.603,98.792,2.716,97.875,-1.865,99.792,-9.159,97.875,10.298,9.78,9.323,8.845
2024/8/30 5:20,240,0.05,-0.09,2.472,100,2.425,98.167,2.623,100,2.395,97.333,2.579,100,2.652,97.875,-26.833,0.18,98.875,-0.098,0.001,97.875,0.067,100,0.07,100,0.05,100,0.077,100,2.603,98.792,2.695,97.875,-2.06,99.792,-9.599,97.875,8.734,8.256,7.699,7.203
2024/8/30 5:20,270,0.05,-0.09,2.465,100,2.379,98.167,2.604,100,2.431,97.333,2.57,100,2.636,97.875,-14.268,0.074,98.875,-0.095,0.001,97.875,0.062,100,0.073,100,0.053,100,0.074,100,2.586,98.792,2.684,97.875,-3.81,99.792,-7.324,97.875,7.348,6.955,6.268,5.839
2024/8/30 5:20,300,0.05,-0.09,2.471,100,2.368,98.167,2.576,100,2.404,97.333,2.554,100,2.618,97.875,-12.195,0.053,98.875,-0.049,0.001,97.875,0.058,100,0.08,100,0.057,100,0.069,100,2.593,98.792,2.648,97.875,-4.579,99.792,-7.37,97.875,6.233,5.935,5.123,4.792
2024/8/30 5:30,0,,,,,,,,,,,,,2.06,,16,,,,,,,,,,,,,,,,,,,,,,,,,
2024/8/30 5:30,40,0.06,-0.06,2.555,91,2.624,81.333,2.564,89.667,2.616,76.333,2.7,94.542,2.709,74.417,-8.798,0.097,77.708,0.007,-0.003,74.417,0.057,100,0.058,100,0.068,100,0.058,95.833,2.708,80,2.708,74.417,2.839,83.583,2.163,74.417,6.898,6.276,6.437,5.877
2024/8/30 5:30,60,0.06,-0.06,2.566,91,2.62,81.167,2.588,89.667,2.64,76.333,2.721,94.542,2.726,74.417,1.313,0.007,77.708,-0.055,-0.003,74.417,0.057,100,0.058,100,0.059,100,0.062,95.833,2.716,79.833,2.726,74.417,2.218,83.417,2.141,74.417,7.744,7.179,7.232,6.668
2024/8/30 5:30,90,0.06,-0.06,2.545,91,2.632,81.333,2.562,89.667,2.623,76.333,2.706,94.542,2.715,74.417,-4.936,0.069,77.708,0.046,-0.002,74.417,0.062,100,0.06,100,0.063,100,0.064,95.833,2.731,80,2.713,74.417,3.621,83.583,2.542,74.417,9.262,8.716,8.651,8.024
2024/8/30 5:30,120,0.06,-0.06,2.547,91,2.642,81.167,2.577,89.667,2.609,76.333,2.708,94.542,2.725,74.417,-11.797,0.123,77.708,0.053,-0.002,74.417,0.056,100,0.056,100,0.064,100,0.065,95.833,2.743,79.833,2.719,74.417,3.888,83.417,1.305,74.417,10.873,10.079,10.112,9.312
2024/8/30 5:30,150,0.06,-0.06,2.554,91,2.651,81.167,2.585,89.667,2.631,76.333,2.717,94.542,2.741,74.417,-6.324,0.079,77.708,0.044,-0.001,74.417,0.055,100,0.058,100,0.066,100,0.059,95.833,2.76,79.833,2.734,74.417,3.986,83.417,1.906,74.417,11.191,10.039,10.354,9.144
2024/8/30 5:30,180,0.06,-0.06,2.535,91,2.663,81.167,2.619,89.667,2.652,76.333,2.716,94.542,2.777,74.417,-11.323,0.125,77.708,0,-0.001,74.417,0.056,100,0.056,100,0.065,100,0.054,95.833,2.773,79.833,2.778,74.417,5.259,83.417,1.325,74.417,10.153,8.814,9.248,7.862
2024/8/30 5:30,210,0.06,-0.06,2.523,91,2.666,81.167,2.631,89.667,2.611,76.333,2.704,94.542,2.762,74.417,-18.747,0.182,77.708,0.023,-0.001,74.417,0.064,100,0.057,100,0.052,100,0.053,95.833,2.778,79.833,2.754,74.417,5.871,83.417,-0.811,74.417,8.735,7.422,7.758,6.443
2024/8/30 5:30,240,0.06,-0.06,2.492,91,2.662,81.167,2.588,89.667,2.581,76.333,2.675,94.542,2.742,74.417,-16.92,0.173,77.708,0.048,-0.001,74.417,0.064,100,0.054,100,0.054,100,0.057,95.833,2.779,79.833,2.721,74.417,6.994,83.417,-0.283,74.417,7.33,6.166,6.338,5.199
2024/8/30 5:30,270,0.06,-0.06,2.477,91,2.66,81.167,2.558,89.667,2.613,76.333,2.668,94.542,2.75,74.417,-8.056,0.111,77.708,0.044,-0.001,74.417,0.069,100,0.048,100,0.056,100,0.054,95.833,2.789,79.833,2.726,74.417,7.543,83.417,2.302,74.417,6.061,5.115,5.089,4.182
2024/8/30 5:30,300,0.06,-0.06,2.437,91,2.653,81.167,2.555,89.667,2.618,76.333,2.656,94.542,2.749,74.417,-8.506,0.122,77.708,0.023,-0.001,74.417,0.073,100,0.048,100,0.059,100,0.062,95.833,2.771,79.833,2.734,74.417,8.998,83.417,2.583,74.417,5.047,4.294,4.114,3.404
2024/8/30 5:40,0,,,,,,,,,,,,,1.86,,14.69,,,,,,,,,,,,,,,,,,,,,,,,,
2024/8/30 5:40,40,0.06,-0.06,2.497,100,2.665,100,2.492,100,2.674,100,2.683,100,2.741,100,16.57,-0.08,100,-0.046,-0.009,100,0.073,100,0.064,100,0.077,100,0.066,100,2.732,100,2.739,100,6.907,100,7.468,100,7.416,7.527,7,7.495
2024/8/30 5:40,60,0.06,-0.06,2.514,100,2.673,100,2.536,100,2.678,100,2.702,100,2.758,100,-1.985,0.07,100,-0.049,-0.005,100,0.071,100,0.062,100,0.069,100,0.068,100,2.748,100,2.759,100,6.514,100,5.784,100,8.339,8.648,7.893,8.528
2024/8/30 5:40,90,0.06,-0.06,2.504,100,2.664,100,2.53,100,2.688,100,2.698,100,2.766,100,5.389,0.01,100,-0.059,-0.003,100,0.069,100,0.064,100,0.068,100,0.065,100,2.75,100,2.771,100,6.61,100,6.456,100,10.012,10.541,9.502,10.339
2024/8/30 5:40,120,0.06,-0.06,2.494,100,2.64,100,2.533,100,2.692,100,2.691,100,2.768,100,8.527,-0.019,100,-0.086,-0.002,100,0.069,100,0.065,100,0.063,100,0.063,100,2.738,100,2.781,100,6.06,100,6.466,100,11.8,12.232,11.136,12.049
2024/8/30 5:40,150,0.06,-0.06,2.492,100,2.658,100,2.574,100,2.727,100,2.715,100,2.796,100,3.311,0.027,100,-0.134,-0.002,100,0.07,100,0.058,100,0.067,100,0.067,100,2.74,100,2.827,100,6.871,100,6.153,100,12.18,12.177,11.442,11.87
2024/8/30 5:40,180,0.06,-0.06,2.493,100,2.64,100,2.602,100,2.744,100,2.722,100,2.809,100,4.308,0.013,100,-0.175,-0.002,100,0.068,100,0.057,100,0.079,100,0.072,100,2.725,100,2.863,100,6.083,100,5.662,100,11.022,10.672,10.214,10.23
2024/8/30 5:40,210,0.06,-0.06,2.469,100,2.648,100,2.621,100,2.749,100,2.724,100,2.801,100,-1.082,0.063,100,-0.154,-0.001,100,0.063,100,0.054,100,0.073,100,0.072,100,2.719,100,2.862,100,7.414,100,5.108,100,9.456,8.954,8.6,8.401
2024/8/30 5:40,240,0.06,-0.06,2.465,100,2.63,100,2.648,100,2.75,100,2.726,100,2.795,100,-2.41,0.067,100,-0.152,-0.001,100,0.064,100,0.055,100,0.059,100,0.068,100,2.707,100,2.867,100,6.871,100,4.047,100,7.933,7.428,7.051,6.776
2024/8/30 5:40,270,0.06,-0.06,2.444,100,2.644,100,2.67,100,2.753,100,2.73,100,2.807,100,-6.681,0.107,100,-0.148,-0.001,100,0.062,100,0.052,100,0.062,100,0.067,100,2.711,100,2.891,100,8.342,100,3.295,100,6.572,6.13,5.686,5.458
2024/8/30 5:40,300,0.06,-0.06,2.419,100,2.63,100,2.663,100,2.743,100,2.716,100,2.791,100,-6.64,0.108,100,-0.139,-0.001,100,0.061,100,0.058,100,0.064,100,0.066,100,2.695,100,2.882,100,8.853,100,3.176,100,5.497,5.094,4.607,4.447
2024/8/30 5:50,0,,,,,,,,,,,,,1.97,,5.24,,,,,,,,,,,,,,,,,,,,,,,,,
2024/8/30 5:50,40,0.06,-0.06,2.451,100,2.48,100,2.503,100,2.484,100,2.576,100,2.632,100,-33.89,0.291,100,-0.184,0,100,0.063,100,0.059,100,0.065,100,0.059,100,2.594,100,2.624,100,1.227,100,-0.813,100,7.155,7.286,6.744,7.252
2024/8/30 5:50,60,0.06,-0.06,2.459,100,2.499,100,2.555,100,2.527,100,2.608,100,2.673,100,-31.941,0.275,100,-0.235,0,100,0.062,100,0.057,100,0.066,100,0.052,100,2.615,100,2.674,100,1.722,100,-1.169,100,8.053,8.391,7.611,8.276
2024/8/30 5:50,90,0.06,-0.06,2.468,100,2.524,100,2.591,100,2.565,100,2.636,100,2.701,100,-24.643,0.216,100,-0.197,0,100,0.059,100,0.06,100,0.062,100,0.043,100,2.642,100,2.716,100,2.369,100,-1.037,100,9.69,10.258,9.181,10.055
2024/8/30 5:50,120,0.06,-0.06,2.472,100,2.538,100,2.634,100,2.619,100,2.666,100,2.733,100,-17.717,0.161,100,-0.243,0,100,0.055,100,0.054,100,0.06,100,0.043,100,2.646,100,2.769,100,2.791,100,-0.586,100,11.444,11.952,10.789,11.726
